generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,nominalCheckpointFE,actualSnapshotFE,overshootFE,generation,formalOuterCycle,qRound,frontType,unobservableReason,solutionFingerprint,Cmax,TEC,TWC,atomicBoundary
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,6b5fa59f3ed9afc92eb0eb039d0d65e609bb37c24642c480fec851acffa63137,930.6972368725302,125597.25080050394,354157.76468029176,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,9a2094b9bbc195259091237988859cc9c18f49846e401e82fe6aee3da6c3b041,940.2642028762992,124779.6959508912,361842.2255233203,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,2092bfded40de57e30a10f3283808eb0e862347f21b2785a764f75432a755ee4,954.8404288233759,124365.25058097424,370594.2883612445,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,f9af1dec403b5499e830724aaead59b4e908689f2847f81ddc7a3eb86405fe1e,963.9241011962182,125646.19053102248,351497.842261437,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,f92cf6ed8a56fa3d892bc359e4584f596e7c078fd5e5fbddb04c84f63e58738e,987.3232196908375,125255.86729335925,355806.43818204815,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,335a31be6e09b822d0db012cca5560f4aa13e4daff09f412685cd85f84a66869,1001.7388490737627,124875.18351248713,360121.4862835173,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,43a310f62439f9a9a71421e09743a0a9da098f92a7a27b2f803c121c37be6cf8,1005.6526747088052,124341.83953871537,357374.14605873625,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,69118d951e4dc15ea972d418739b102c1b647a594301a5398f38a0b136be1a18,1013.8078735312328,124971.57612432903,352776.5042608782,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,d198cf338870451ad385ca1761c1df6fedb7352d9700b5f27044d88157600fb3,1048.7388202982117,124694.3177961752,357040.3523337059,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,995b69997031ac57def0a127f92c7846036a96618095e0bb654c5641949cd523,1049.7801678726642,124121.34737112856,349562.74013060034,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,2276c6ace4d41a12f8a0427cbfeeafd978adcda608a3a1ae4ce47308884d7e18,1090.6103306661305,123477.79372490934,351409.5886169948,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,a808a856fad8d631b03902f8fa6d91b6f5bebee1c857eb8120053b4a1314d18b,1110.515426138889,122840.61150804564,358772.97067590617,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,workingPopulationND,NONE,6b33b93b8776061c92081262824fb84ca66af782df8a3fa570a3741a5ab01ab3,1164.4637084467056,123027.11553879161,354412.58508639823,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,92b079a467cde6e0a80ab96b08c9779880d9381c0a3d7016f3f5cb2e58873832,777.2192786258516,130508.27383598962,354962.0472140394,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,96d6b7be8456760e6f1c469a3f7740ce8a7ce3f8dbab9a5cd8c92841f183fdaf,804.5071765195736,128918.91586204008,361557.8440944207,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,d4a80a7a0aae0db2311db7c011d1c058812f00d6818b9bd0095cfbe7d249630f,807.0648341963946,127567.85008626644,360709.77498068457,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,c799f0d15cb53470ae128e169f33aa5f642cb536488b78ba1ab93b5b09a283c6,809.3293798297846,128941.51351440675,357850.6419136339,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,d9e28d2d23b0f0f96b6ba7b422147f01e42db617f9cdbcefc5705cced06927b2,814.5441720233391,127861.82725375044,352635.2159332476,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,55927b8162129a147bf7983de32da9a50ad0ddb9a2b657f711e9f96c06357ff0,814.912676568015,127391.51209590826,357497.77250056126,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,2bb14dc953710657fe3e876a56f111876cda41cfd24d9954f334d64309020057,815.7021263023014,127407.17287296208,347079.5152645343,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,3a3b25ad39bc33594ed0de026c13cc5994fb0a89accdc9b36a6d28c3ea40187e,818.8462323605206,127199.91053128024,352511.79134225426,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,be1a6baf0c28fc107ea43ece73757a2b669b689396e27f0ee486a496245dd7f2,820.8727706977754,126980.31342591924,353800.536451326,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,80196876f50b87f0ba5fa39bad102b3d4a59aed5cbb594c3828b0d20021eebb4,838.4053074451243,126484.4558351179,364148.379910835,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,eca09d3fbe301d1c5e78016e50bac8e2bf91e72279159ab990ae622a8edc4d78,846.3215720578154,126891.06463849967,358217.45351981727,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,357715c1d0666505e7ee05f7b5a42c492e3549dd867a9054e9fbc443f4ce8135,848.8767741703928,126511.22927790089,359037.115912426,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,3bd436b4b40abf24857de05fe7e2896871f94e5356cd744b02a2c7542a8a8785,854.9193547606496,126231.84401726222,365946.19010468497,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,5bcaa819c08ee9e91dd26789d2049548ccb98bc231a4940c6479c0e83f43d56e,862.0413560279784,127231.12122372379,348755.7456942598,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,118b1ee9092bf429016e46c51c89c1a8530c038d2508c7ce043914e4fb2fa51c,864.9350566459815,126010.8753359897,370800.67390945344,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,e8fd1a9c4b7fc3cdf5b73fd36f20e44e8bf968a5afec19130278019072de6823,866.892824403636,126164.81777379927,353808.8100547665,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,06b29f868b0763f6972fae0dbea86c41ee1bb279966bb25f92a4201a98f345d4,868.6403957623345,126835.07493835955,353390.55093437387,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,f61019193ae5ac53b2942f1a59c97a0e415a2a912c2ee0ae307806fd4e665061,872.548163167585,127389.60929995487,347110.4115911435,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,67c79cc246446768d6775e9d74e80734baae97f480e4122d6c5d374dc90b9090,873.5869708966993,125211.56546174924,351990.48206473445,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,b19da35037b61604a90ac28d5dc1f135b35cbcfd75e94736190d6b74caca5002,877.0883878742603,126702.51434822944,351711.5671926071,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,b41ff82a026ea2948d46f2e4126a5a820c87cd76e500cf46c47cb314cc3c3fa1,880.0160123642763,125070.63732379809,350849.8394412848,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-50k-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,304e85008c350655d8728bbc0d5f89c2171b4820d70213ab80f0f7f8e638fcb2,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,10000,10003,3,2,2,31,decisionArchiveFront,NONE,b16f961310ea4e7fda41158154263b0d4e5c38e785932f447a4c4e4e6a5f3b0a,887.8984340272028,125313.17269442507,347765.25081423984,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
