actualFE,outerCycle,qRound,lineageId,group,action,mask,archiveSize,qpPoolK,qpPoolSize,qpPoolIndex,qpSelectedIsCanonical,drewExtraRng,selectedTeacherFingerprint,canonicalTeacherFingerprint
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,17,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,17,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,48,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,81,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,17,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,62,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,62,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,48,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,48,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,62,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,48,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A
2000,1,0,62,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G4_BALANCED,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G2_TEC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G2_TEC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,62,G2_TEC,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,48,G2_TEC,KEEP,"1000",1,2,1,0,true,false,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A
2000,1,0,63,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,48,G2_TEC,KEEP,"1000",1,2,1,0,true,false,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A
2000,1,0,63,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,63,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,17,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,63,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G2_TEC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,62,G2_TEC,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,23,G2_TEC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,63,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G2_TEC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G2_TEC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G2_TEC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G3_TWC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,81,G3_TWC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G3_TWC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G3_TWC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G3_TWC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G3_TWC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,17,G3_TWC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,17,G3_TWC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,23,G3_TWC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,62,G3_TWC,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,17,G3_TWC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2000,1,0,62,G3_TWC,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,23,G3_TWC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G3_TWC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,48,G3_TWC,KEEP,"1000",1,2,1,0,true,false,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A,F7C9C19C2322BEDA8982FC25344E60CDB40DCF2BD451212616540AD792451A3A
2000,1,0,62,G3_TWC,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,62,G3_TWC,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2000,1,0,23,G3_TWC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,23,G3_TWC,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2000,1,0,63,G3_TWC,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2100,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2100,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2100,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2100,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2100,1,0,62,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9,BF4DBB4FC60D30D897B0F256ADD13DB6A0A1DB57D9A92CA8A79AFF3DF745C8F9
2100,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2100,1,0,23,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC,36A43C5AB1A567155C274F1EB204C2338301378480F504034109B9559E3A61CC
2100,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2100,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
2100,1,0,63,G1_CMAX,KEEP,"1000",1,2,1,0,true,false,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8,A046E84C33CE3F577ADFA95A1CAA6FF24F92AD4EAA895583EF4D37C43C8C21B8
